step,month,day,hour,kwh_total,kwh_cooling,kwh_heating,kwh_fans,kwh_lights,kw_demand,base_cool_sp,base_heat_sp,mean_temp,mean_pmv,pmv_in_band,occupied,policy_reason
403,7,5,5.0,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,25.6,17.8,26.567,0.3252,1.0,0,initial policy: unoccupied setback + precool before evening peak
404,7,5,5.25,13.143532396793418,7.083035281139161,0.0,0.5889733892057057,0.26813901328740164,52.57412958717367,25.0,20.0,25.817,0.1894,1.0,0,initial policy: unoccupied setback + precool before evening peak
405,7,5,5.5,11.78840305131152,5.3033623695260665,0.0,0.5417419349387669,0.7399140336855354,47.15361220524608,25.0,20.0,25.348,0.0763,1.0,0,initial policy: unoccupied setback + precool before evening peak
406,7,5,5.75,10.430347720293394,5.291609808736444,0.0,0.5417419349387669,0.7025290055344059,41.721390881173576,25.0,20.0,25.347,0.0556,1.0,0,initial policy: unoccupied setback + precool before evening peak
407,7,5,6.0,10.321485626918872,5.224345549767036,0.0,0.5417419349387669,0.6609476255198717,41.285942507675486,25.0,20.0,25.437,0.0586,1.0,0,initial policy: unoccupied setback + precool before evening peak
408,7,5,6.25,20.722831898840557,11.134040606492407,0.0,1.0114816365541834,1.8621530373779485,82.89132759536223,24.0,21.0,24.863,-0.0528,1.0,0,initial policy: unoccupied setback + precool before evening peak
409,7,5,6.5,17.280817782114585,8.12307010360925,0.0,0.648900413595047,1.7931577424493177,69.12327112845834,24.0,21.0,24.8,-0.0881,1.0,0,initial policy: unoccupied setback + precool before evening peak
410,7,5,6.75,19.20496936410617,9.913026436094848,0.0,0.8210778472778656,1.7552063150649508,76.81987745642468,24.0,21.0,24.799,-0.0862,1.0,0,initial policy: unoccupied setback + precool before evening peak
411,7,5,7.0,32.41952063599954,16.877092095079778,0.0,7.080432745414618,1.7463539401827715,129.67808254399816,24.0,21.0,24.313,-0.1457,1.0,1,initial policy: unoccupied setback + precool before evening peak
412,7,5,7.25,43.995895528700586,16.94927939666221,0.0,7.419265566875741,5.239061820548314,175.98358211480235,24.0,21.0,24.414,-0.0846,1.0,1,initial policy: unoccupied setback + precool before evening peak
413,7,5,7.5,41.38107380686894,16.307797849448118,0.0,5.441331682063669,5.239061820548314,165.52429522747576,24.0,21.0,24.333,-0.0836,1.0,1,initial policy: unoccupied setback + precool before evening peak
414,7,5,7.75,40.604642992610444,15.86842192872552,0.0,5.104276788527783,5.239061820548314,162.41857197044177,24.0,21.0,24.141,-0.1422,1.0,1,initial policy: unoccupied setback + precool before evening peak
415,7,5,8.0,42.09160774586357,16.48830768199793,0.0,5.9713557885084985,5.239061820548314,168.36643098345428,24.0,21.0,24.123,-0.1663,1.0,1,initial policy: unoccupied setback + precool before evening peak
416,7,5,8.25,38.509110264237485,16.46225234717501,0.0,4.510564841054072,5.239061820548314,154.03644105694994,24.0,21.0,24.105,-0.1802,1.0,1,initial policy: unoccupied setback + precool before evening peak
417,7,5,8.5,37.579370749588406,15.84079620145755,0.0,4.202281472122456,5.239061820548314,150.31748299835363,24.0,21.0,24.1,-0.1855,1.0,1,initial policy: unoccupied setback + precool before evening peak
418,7,5,8.75,37.62606487619639,15.75774301744268,0.0,4.332028782745307,5.239061820548314,150.50425950478555,24.0,21.0,24.083,-0.19,1.0,1,initial policy: unoccupied setback + precool before evening peak
419,7,5,9.0,37.552295604552064,15.69385105606752,0.0,4.32215147247614,5.239061820548314,150.20918241820826,24.0,21.0,24.073,-0.1922,1.0,1,initial policy: unoccupied setback + precool before evening peak
420,7,5,9.25,36.97910538777744,15.627609012479123,0.0,4.298815036099182,5.239061820548314,147.91642155110975,24.0,21.0,24.067,-0.1918,1.0,1,initial policy: unoccupied setback + precool before evening peak
421,7,5,9.5,37.094807400656975,15.716995872844988,0.0,4.325130188612848,5.239061820548314,148.3792296026279,24.0,21.0,24.067,-0.1907,1.0,1,initial policy: unoccupied setback + precool before evening peak
422,7,5,9.75,37.33580753756121,15.907360574290639,0.0,4.375765624071426,5.239061820548314,149.34323015024484,24.0,21.0,24.071,-0.1843,1.0,1,initial policy: unoccupied setback + precool before evening peak
423,7,5,10.0,37.62970176891711,16.144757973184387,0.0,4.432262456533584,5.239061820548314,150.51880707566843,24.0,21.0,24.079,-0.177,1.0,1,initial policy: unoccupied setback + precool before evening peak
424,7,5,10.25,38.559198210716914,16.47332084757071,0.0,4.549584287137798,5.239061820548314,154.23679284286766,24.0,21.0,24.096,-0.1672,1.0,1,initial policy: unoccupied setback + precool before evening peak
425,7,5,10.5,38.88543113257955,16.73626506428273,0.0,4.612872992288421,5.239061820548314,155.5417245303182,24.0,21.0,24.113,-0.1571,1.0,1,initial policy: unoccupied setback + precool before evening peak
426,7,5,10.75,39.11252562150096,16.933060564509322,0.0,4.643171980983234,5.239061820548314,156.45010248600383,24.0,21.0,24.125,-0.1517,1.0,1,initial policy: unoccupied setback + precool before evening peak
427,7,5,11.0,39.33717801390485,17.073633944725422,0.0,4.727250993171022,5.239061820548314,157.3487120556194,24.0,21.0,24.135,-0.1471,1.0,1,initial policy: unoccupied setback + precool before evening peak
428,7,5,11.25,39.22844852283333,16.957197958237703,0.0,4.525422526663161,5.239061820548314,156.91379409133333,24.0,21.0,24.14,-0.1442,1.0,1,initial policy: unoccupied setback + precool before evening peak
429,7,5,11.5,39.209317911183696,16.96723614096379,0.0,4.496253732287437,5.239061820548314,156.83727164473478,24.0,21.0,24.135,-0.144,1.0,1,initial policy: unoccupied setback + precool before evening peak
430,7,5,11.75,39.11998462606874,17.029126450642984,0.0,4.345030137493297,5.239061820548314,156.47993850427497,24.0,21.0,24.128,-0.1482,1.0,1,initial policy: unoccupied setback + precool before evening peak
431,7,5,12.0,38.999540143987204,17.092835168813732,0.0,4.160876937241011,5.239061820548314,155.99816057594882,24.0,21.0,24.12,-0.154,1.0,1,initial policy: unoccupied setback + precool before evening peak
432,7,5,12.25,40.43516133048947,17.680388045202942,0.0,4.81547040614375,5.239061820548314,161.74064532195789,24.0,21.0,24.117,-0.1558,1.0,1,initial policy: unoccupied setback + precool before evening peak
433,7,5,12.5,40.690431759544225,17.85618495316351,0.0,4.894943927237944,5.239061820548314,162.7617270381769,24.0,21.0,24.122,-0.1557,1.0,1,initial policy: unoccupied setback + precool before evening peak
434,7,5,12.75,41.00336453119094,17.998337495773537,0.0,5.0657241562746345,5.239061820548314,164.01345812476376,24.0,21.0,24.132,-0.1513,1.0,1,initial policy: unoccupied setback + precool before evening peak
435,7,5,13.0,41.33081881440448,18.131603169055214,0.0,5.25991276620649,5.239061820548314,165.32327525761792,24.0,21.0,24.152,-0.1419,1.0,1,initial policy: unoccupied setback + precool before evening peak
436,7,5,13.25,40.18811409000017,17.90127877977286,0.0,5.234153971028181,5.239061820548314,160.75245636000068,24.0,21.0,24.164,-0.1341,1.0,1,initial policy: unoccupied setback + precool before evening peak
437,7,5,13.5,40.27485291883203,17.883878419089076,0.0,5.338293160543819,5.239061820548314,161.09941167532813,24.0,21.0,24.172,-0.1305,1.0,1,initial policy: unoccupied setback + precool before evening peak
438,7,5,13.75,40.50638402207242,17.94004002304346,0.0,5.5136626598298175,5.239061820548314,162.02553608828967,24.0,21.0,24.19,-0.1213,1.0,1,initial policy: unoccupied setback + precool before evening peak
439,7,5,14.0,40.732894717940475,17.99381612627244,0.0,5.686397252468894,5.239061820548314,162.9315788717619,24.0,21.0,24.207,-0.1142,1.0,1,initial policy: unoccupied setback + precool before evening peak
440,7,5,14.25,40.887888859671015,18.014569815390615,0.0,5.820637705081258,5.239061820548314,163.55155543868406,24.0,21.0,24.229,-0.106,1.0,1,initial policy: unoccupied setback + precool before evening peak
441,7,5,14.5,40.958469684717635,18.037207972900806,0.0,5.8685803726176955,5.239061820548314,163.83387873887054,24.0,21.0,24.243,-0.0997,1.0,1,initial policy: unoccupied setback + precool before evening peak
442,7,5,14.75,40.95092959649742,18.041233362737778,0.0,5.857014894560496,5.239061820548314,163.80371838598967,24.0,21.0,24.247,-0.0999,1.0,1,initial policy: unoccupied setback + precool before evening peak
443,7,5,15.0,42.82821005514986,18.35626314907497,0.0,7.419265566875741,5.239061820548314,171.31284022059944,24.0,21.0,24.181,-0.1121,1.0,1,initial policy: unoccupied setback + precool before evening peak
444,7,5,15.25,43.3977971245887,18.200432602274375,0.0,7.419265566875741,5.239061820548314,173.5911884983548,24.0,21.0,24.132,-0.1263,1.0,1,initial policy: unoccupied setback + precool before evening peak
445,7,5,15.5,43.24939529507053,18.052030772756197,0.0,7.419265566875741,5.239061820548314,172.9975811802821,24.0,21.0,24.092,-0.1407,1.0,1,initial policy: unoccupied setback + precool before evening peak
446,7,5,15.75,43.107587192252986,17.910222669938662,0.0,7.419265566875741,5.239061820548314,172.43034876901194,24.0,21.0,24.041,-0.1619,1.0,1,initial policy: unoccupied setback + precool before evening peak
447,7,5,16.0,42.96560524187406,17.768240719559728,0.0,7.419265566875741,5.239061820548314,171.86242096749623,24.0,21.0,23.981,-0.1867,1.0,1,initial policy: unoccupied setback + precool before evening peak
448,7,5,16.25,37.21836787770691,17.496992725336533,0.0,6.941598330229683,2.9105899003046205,148.87347151082764,24.0,21.0,23.779,-0.2511,1.0,1,initial policy: unoccupied setback + precool before evening peak
449,7,5,16.5,34.56807483877913,17.180153243779788,0.0,4.60952425817986,2.9105899003046205,138.27229935511653,24.0,21.0,23.581,-0.326,1.0,1,initial policy: unoccupied setback + precool before evening peak
450,7,5,16.75,32.72558575457305,16.3489299013431,0.0,3.598258516410463,2.9105899003046205,130.9023430182922,24.0,21.0,23.467,-0.3827,1.0,1,initial policy: unoccupied setback + precool before evening peak
451,7,5,17.0,22.25663103928417,8.7598286897722,0.0,0.7184050126924825,2.9105899003046205,89.02652415713668,24.0,21.0,24.316,-0.2513,1.0,1,initial policy: unoccupied setback + precool before evening peak
452,7,5,17.25,16.840692604370116,9.213653939831987,0.0,1.0052124724862699,1.759288207402995,67.36277041748046,24.0,21.0,24.391,-0.2314,1.0,1,initial policy: unoccupied setback + precool before evening peak
453,7,5,17.5,16.634540480136472,9.294251593648047,0.0,0.6932839957406404,1.7849812314533993,66.53816192054589,24.0,21.0,24.399,-0.2359,1.0,1,initial policy: unoccupied setback + precool before evening peak
454,7,5,17.75,16.29946741883276,8.934376913705941,0.0,0.7091211915362128,1.7939342310894957,65.19786967533103,24.0,21.0,24.4,-0.2407,1.0,1,initial policy: unoccupied setback + precool before evening peak
455,7,5,18.0,15.742813772320698,8.382520227957647,0.0,0.6956625313746856,1.802591949366455,62.97125508928279,24.0,21.0,24.4,-0.246,1.0,1,initial policy: unoccupied setback + precool before evening peak
456,7,5,18.25,14.553897756046606,7.861314534389365,0.0,0.6647223476373694,1.8105553132367904,58.21559102418642,24.0,21.0,24.4,-0.2515,1.0,1,initial policy: unoccupied setback + precool before evening peak
457,7,5,18.5,14.213161612226498,7.494830584593085,0.0,0.6480064426712006,1.8530154852819178,56.85264644890599,24.0,21.0,24.4,-0.258,1.0,1,initial policy: unoccupied setback + precool before evening peak
458,7,5,18.75,13.923806922911835,7.140528715111152,0.0,0.6325370514424566,1.9334131834460464,55.69522769164734,24.0,21.0,24.4,-0.2657,1.0,1,initial policy: unoccupied setback + precool before evening peak
459,7,5,19.0,11.485377502831161,4.700167742781855,0.0,0.5417419349387669,2.0261040973435875,45.941510011324645,24.0,21.0,24.698,-0.2144,1.0,0,initial policy: unoccupied setback + precool before evening peak
460,7,5,19.25,11.018206455679126,4.837183116196294,0.0,0.5417419349387669,1.4218764244862683,44.0728258227165,24.0,21.0,24.883,-0.1767,1.0,0,initial policy: unoccupied setback + precool before evening peak
461,7,5,19.5,11.94563333044116,4.940501676692996,0.0,0.5417419349387669,1.4798280673710709,47.78253332176464,24.0,21.0,24.891,-0.1739,1.0,0,initial policy: unoccupied setback + precool before evening peak
462,7,5,19.75,12.024893712195341,5.019736382785257,0.0,0.5417419349387669,1.4798280673710709,48.099574848781366,24.0,21.0,24.849,-0.1822,1.0,0,initial policy: unoccupied setback + precool before evening peak
463,7,5,20.0,12.106347605946143,5.101190276536057,0.0,0.5417419349387669,1.4798280673710709,48.42539042378457,24.0,21.0,24.827,-0.1885,1.0,0,initial policy: unoccupied setback + precool before evening peak
464,7,5,20.25,11.785538754452014,5.102750036045118,0.0,0.5417419349387669,1.4798280673710709,47.14215501780806,24.0,21.0,24.815,-0.1938,1.0,0,initial policy: unoccupied setback + precool before evening peak
465,7,5,20.5,11.758558452738962,5.075769734332062,0.0,0.5417419349387669,1.4798280673710709,47.03423381095585,24.0,21.0,24.797,-0.2,1.0,0,initial policy: unoccupied setback + precool before evening peak
466,7,5,20.75,11.761654534817797,5.0788658164108975,0.0,0.5417419349387669,1.4798280673710709,47.04661813927119,24.0,21.0,24.777,-0.207,1.0,0,initial policy: unoccupied setback + precool before evening peak
467,7,5,21.0,12.099896625559206,5.417107907152307,0.0,0.5417419349387669,1.4798280673710709,48.39958650223682,24.0,21.0,24.728,-0.22,1.0,0,initial policy: unoccupied setback + precool before evening peak
468,7,5,21.25,5.401132749782597,0.0,0.0,0.0,0.7399140336855354,21.60453099913039,26.7,15.6,25.293,-0.1173,1.0,0,initial policy: unoccupied setback + precool before evening peak
469,7,5,21.5,5.400806004769311,0.0,0.0,0.0,0.7399140336855354,21.603224019077246,26.7,15.6,25.825,-0.0035,1.0,0,initial policy: unoccupied setback + precool before evening peak
470,7,5,21.75,5.400806004769311,0.0,0.0,0.0,0.7399140336855354,21.603224019077246,26.7,15.6,26.13,0.07,1.0,0,initial policy: unoccupied setback + precool before evening peak
471,7,5,22.0,5.400806004769311,0.0,0.0,0.0,0.7399140336855354,21.603224019077246,26.7,15.6,26.227,0.101,1.0,0,initial policy: unoccupied setback + precool before evening peak
472,7,5,22.25,5.030848987926544,0.0,0.0,0.0,0.3699570168427677,20.123395951706176,26.7,15.6,26.234,0.1109,1.0,0,initial policy: unoccupied setback + precool before evening peak
473,7,5,22.5,5.030686389287992,0.0,0.0,0.0,0.3699570168427677,20.12274555715197,26.7,15.6,26.235,0.1182,1.0,0,initial policy: unoccupied setback + precool before evening peak
474,7,5,22.75,5.030686389287992,0.0,0.0,0.0,0.3699570168427677,20.12274555715197,26.7,15.6,26.249,0.1273,1.0,0,initial policy: unoccupied setback + precool before evening peak
475,7,5,23.0,5.030686389287992,0.0,0.0,0.0,0.3699570168427677,20.12274555715197,26.7,15.6,26.264,0.1368,1.0,0,initial policy: unoccupied setback + precool before evening peak
476,7,5,23.25,4.161603085050822,0.0,0.0,0.0,0.42902242127888573,16.646412340203288,26.7,15.6,26.24,0.1377,1.0,0,initial policy: unoccupied setback + precool before evening peak
477,7,5,23.5,4.0007399666498555,0.0,0.0,0.0,0.26813901328740164,16.002959866599422,26.7,15.6,26.209,0.1361,1.0,0,initial policy: unoccupied setback + precool before evening peak
478,7,5,23.75,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.197,0.1371,1.0,0,initial policy: unoccupied setback + precool before evening peak
479,7,5,24.0,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.201,0.1407,1.0,0,initial policy: unoccupied setback + precool before evening peak
480,7,6,0.25,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.203,0.1435,1.0,0,initial policy: unoccupied setback + precool before evening peak
481,7,6,0.5,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.201,0.145,1.0,0,initial policy: unoccupied setback + precool before evening peak
482,7,6,0.75,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.195,0.1455,1.0,0,initial policy: unoccupied setback + precool before evening peak
483,7,6,1.0,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.187,0.1455,1.0,0,initial policy: unoccupied setback + precool before evening peak
484,7,6,1.25,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.178,0.1452,1.0,0,initial policy: unoccupied setback + precool before evening peak
485,7,6,1.5,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.166,0.1445,1.0,0,initial policy: unoccupied setback + precool before evening peak
486,7,6,1.75,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.153,0.1436,1.0,0,initial policy: unoccupied setback + precool before evening peak
487,7,6,2.0,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.138,0.1427,1.0,0,initial policy: unoccupied setback + precool before evening peak
488,7,6,2.25,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.124,0.1414,1.0,0,initial policy: unoccupied setback + precool before evening peak
489,7,6,2.5,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.109,0.1401,1.0,0,initial policy: unoccupied setback + precool before evening peak
490,7,6,2.75,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.094,0.1387,1.0,0,initial policy: unoccupied setback + precool before evening peak
491,7,6,3.0,4.000684730120568,0.0,0.0,0.0,0.26813901328740164,16.002738920482273,26.7,15.6,26.079,0.1373,1.0,0,initial policy: unoccupied setback + precool before evening peak
